4774	SJO	MEX	730	1130	180
1012	SJO	LGA	700	2110	730
888	SJO	SFO	900	1751	591
4788	SJD	LAX	1855	2015	140
2092	SJU	CLT	1310	1647	217
2094	SJU	CLT	1515	1858	223
2093	SJU	CLT	1700	2044	224
783	SJU	ORD	1000	1400	300
1663	SJU	ORD	1505	1900	295
1669	SJU	ORD	1600	1955	295
1665	SJU	ORD	1610	2010	300
1668	SJU	JFK	1400	1752	232
2301	SJU	PHL	830	1221	231
2388	SJU	PHL	1230	1621	231
2242	SJU	PHL	1510	1858	228
2385	SJU	PHL	1710	2101	231
2173	SJU	PIT	1210	1616	246
1665	SJU	IAD	1640	2025	225
6221	SBP	LAX	650	757	67
6223	SBP	LAX	901	1005	64
6225	SBP	LAX	1034	1140	66
6233	SBP	LAX	1355	1458	63
6231	SBP	LAX	1740	1839	59
6582	SBP	SFO	700	801	61
6583	SBP	SFO	1040	1140	60
6585	SBP	SFO	1345	1440	55
6587	SBP	SFO	1610	1709	59
6589	SBP	SFO	1800	1859	59
864	SAL	LAX	735	1135	300
6749	SBA	DEN	605	925	140
6868	SBA	DEN	1120	1440	140
5586	SBA	DEN	1420	1740	140
6206	SBA	LAX	645	734	49
6208	SBA	LAX	917	1005	48
6209	SBA	LAX	1050	1132	42
6212	SBA	LAX	1141	1227	46
6210	SBA	LAX	1405	1450	45
6215	SBA	LAX	1629	1720	51
6217	SBA	LAX	1810	1857	47
6989	SBA	LAX	2030	2112	42
6722	SBA	SFO	704	800	56
6727	SBA	SFO	855	957	62
6573	SBA	SFO	1030	1144	74
6579	SBA	SFO	1146	1300	74
6723	SBA	SFO	1355	1450	55
6729	SBA	SFO	1800	1858	58
6577	SBA	SFO	1955	2107	72
6623	SBA	SJC	600	709	60
6625	SBA	SJC	855	1004	60
6627	SBA	SJC	1508	1615	67
6629	SBA	SJC	1911	2015	64
5070	SAF	DEN	635	759	84
5078	SAF	DEN	1115	1239	84
5076	SAF	DEN	1305	1429	84
5074	SAF	DEN	1420	1544	84
5182	SAF	DEN	1606	1730	84
5072	SAF	DEN	1735	1859	84
6237	SMX	LAX	645	742	57
6239	SMX	LAX	1032	1130	58
6241	SMX	LAX	1205	1259	54
6243	SMX	LAX	1620	1715	55
6244	SMX	LAX	1745	1838	53
6247	SMX	LAX	1955	2048	53
1992	SDQ	PHL	1645	2027	222
9284	GRU	BSB	900	1031	91
9292	GRU	BSB	1810	1939	89
834	GRU	ORD	2030	2915	645
9285	GRU	CWB	1025	1125	60
9296	GRU	FLN	910	1015	65
9274	GRU	FOR	1030	1340	190
9264	GRU	LAX	30	830	720
9262	GRU	LAX	2350	3200	730
9278	GRU	MAO	1045	1315	210
9268	GRU	MIA	1045	1745	480
872	GRU	MIA	2115	2840	505
9260	GRU	JFK	2359	3230	571
9298	GRU	POA	1200	1330	90
9269	GRU	GIG	620	720	60
9261	GRU	GIG	700	800	60
9294	GRU	GIG	800	855	55
861	GRU	GIG	1035	1140	65
9281	GRU	SSA	1000	1215	135
9277	GRU	SSA	1200	1410	130
860	GRU	IAD	2210	3100	590
8244	CTS	KIX	900	1105	125
8246	CTS	KIX	1130	1335	125
9499	SJJ	VIE	755	910	75
9473	SJJ	VIE	1530	1645	75
2510	SRQ	CLT	1100	1241	101
2518	SRQ	CLT	1515	1656	101
3009	SAV	CLT	625	726	61
3011	SAV	CLT	825	926	61
3012	SAV	CLT	1205	1306	61
3033	SAV	CLT	1400	1501	61
3015	SAV	CLT	1600	1701	61
3016	SAV	CLT	1930	2031	61
7439	SAV	ORD	735	910	155
7531	SAV	ORD	930	1105	155
7443	SAV	ORD	1125	1300	155
7447	SAV	ORD	1430	1605	155
7237	SAV	ORD	1435	1610	155
7445	SAV	ORD	1720	1854	154
7310	SAV	IAD	1000	1138	98
7312	SAV	IAD	1355	1536	101
7534	SAV	IAD	1830	2010	100
5098	BFF	DEN	605	700	55
5100	BFF	DEN	1034	1129	55
5102	BFF	DEN	1633	1728	55
885	SEA	ANC	2100	2327	207
1186	SEA	ANC	2115	2352	217
3018	SEA	CLT	1120	1911	291
3020	SEA	CLT	2200	2951	291
322	SEA	ORD	630	1214	224
1236	SEA	ORD	645	1229	224
388	SEA	ORD	649	1233	224
1014	SEA	ORD	655	1241	226
366	SEA	ORD	900	1445	225
1140	SEA	ORD	905	1453	228
1574	SEA	ORD	918	1505	227
1072	SEA	ORD	920	1510	230
1179	SEA	ORD	1115	1659	224
942	SEA	ORD	1121	1705	224
660	SEA	ORD	1215	1800	225
748	SEA	ORD	1227	1815	228
938	SEA	ORD	1400	1944	224
1070	SEA	ORD	1415	2000	225
308	SEA	ORD	1545	2129	224
1676	SEA	ORD	1710	2252	222
346	SEA	ORD	2325	2904	219
462	SEA	ORD	2325	2908	223
9394	SEA	CPH	1900	3730	570
1168	SEA	DEN	600	929	149
422	SEA	DEN	600	933	153
296	SEA	DEN	600	936	156
510	SEA	DEN	601	930	149
572	SEA	DEN	604	940	156
736	SEA	DEN	605	938	153
404	SEA	DEN	800	1131	151
1442	SEA	DEN	800	1133	153
1076	SEA	DEN	805	1142	157
750	SEA	DEN	810	1142	152
1240	SEA	DEN	1049	1420	151
1002	SEA	DEN	1110	1445	155
876	SEA	DEN	1114	1445	151
1430	SEA	DEN	1254	1630	156
1224	SEA	DEN	1400	1728	148
508	SEA	DEN	1525	1856	151
1144	SEA	DEN	1620	1951	151
1650	SEA	DEN	1805	2136	151
1142	SEA	DEN	1930	2257	147
771	SEA	LAX	710	945	155
773	SEA	LAX	915	1150	155
1541	SEA	LAX	1200	1434	154
1251	SEA	LAX	1440	1711	151
1175	SEA	LAX	1620	1851	151
1265	SEA	LAX	1701	1935	154
1467	SEA	LAX	1855	2127	152
6673	SEA	PSC	1340	1430	50
6675	SEA	PSC	2115	2203	48
2665	SEA	PHL	630	1432	302
2015	SEA	PHL	900	1657	297
2397	SEA	PHL	1230	2031	301
2636	SEA	PHL	2210	3011	301
2798	SEA	PIT	720	1449	269
2567	SEA	PIT	1345	2113	268
2646	SEA	PIT	2320	3049	269
6689	SEA	PDX	650	735	45
6691	SEA	PDX	945	1029	44
6693	SEA	PDX	1211	1255	44
6695	SEA	PDX	1451	1535	44
6697	SEA	PDX	1732	1815	43
6699	SEA	PDX	1945	2028	43
732	SEA	SFO	602	805	123
1170	SEA	SFO	610	810	120
1011	SEA	SFO	740	944	124
722	SEA	SFO	948	1143	115
37	SEA	SFO	955	1152	117
377	SEA	SFO	1135	1335	120
876	SEA	SFO	1140	1337	117
1173	SEA	SFO	1323	1521	118
188	SEA	SFO	1324	1520	116
371	SEA	SFO	1530	1730	120
724	SEA	SFO	1532	1725	113
785	SEA	SFO	1710	1906	116
1485	SEA	SFO	1710	1910	120
597	SEA	SFO	1810	2006	116
631	SEA	SFO	1910	2106	116
4667	SEA	ICN	1250	4050	720
6679	SEA	GEG	925	1022	57
6681	SEA	GEG	1215	1314	59
6683	SEA	GEG	1556	1654	58
6685	SEA	GEG	1825	1923	58
6687	SEA	GEG	2115	2214	59
875	SEA	NRT	1245	3855	610
8446	SEA	YYZ	845	1610	265
6665	SEA	YVR	810	856	46
8720	SEA	YVR	815	905	50
8718	SEA	YVR	1000	1050	50
6668	SEA	YVR	1121	1208	47
8722	SEA	YVR	1255	1345	50
8728	SEA	YVR	1345	1435	50
6670	SEA	YVR	1610	1655	45
8734	SEA	YVR	1630	1720	50
8738	SEA	YVR	2010	2100	50
916	SEA	IAD	820	1605	285
218	SEA	IAD	1230	2018	288
224	SEA	IAD	2235	3015	280
884	ICN	BOS	950	1632	1182
4671	ICN	PUS	830	930	60
4670	ICN	PUS	1940	2040	60
4660	ICN	LAX	1630	3530	660
4662	ICN	LAX	2000	3900	660
4668	ICN	JFK	1940	2030	830
882	ICN	LGA	1105	1909	1264
884	ICN	MCO	950	1706	1216
808	ICN	SFO	1345	3220	635
4664	ICN	SFO	1930	3740	610
4666	ICN	SEA	1730	3510	580
884	ICN	NRT	950	1210	140
800	ICN	NRT	1105	1325	140
858	Pu 	SFO	1255	3240	645
2347	SNN	PHL	1300	1520	440
5152	SHR	DEN	530	703	93
5156	SHR	DEN	1158	1331	93
5187	SHR	DEN	1420	1553	93
5150	SHR	DEN	1550	1723	93
5154	SHR	DEN	1726	1859	93
882	SIN	BOS	715	1918	1443
882	SIN	ORD	715	1400	1185
890	SIN	LAX	715	1035	1100
882	SIN	LGA	715	1909	1434
882	SIN	NRT	715	1505	410
890	SIN	NRT	715	1510	415
890	SIN	IAD	715	2036	1521
7678	FSD	ORD	815	948	93
5826	FSD	ORD	1325	1500	95
5828	FSD	ORD	1525	1700	95
7680	FSD	ORD	1532	1705	93
6865	FSD	DEN	715	750	95
5623	FSD	DEN	1245	1320	95
6817	FSD	DEN	1545	1620	95
5829	FSD	DEN	1835	1910	95
9497	SKP	VIE	730	910	100
9481	SKP	VIE	1655	1840	105
9125	SOF	FRA	1415	1540	145
9135	SOF	MUC	700	800	120
5863	SBN	ORD	635	710	35
7495	SBN	ORD	922	1010	48
5865	SBN	ORD	1200	1235	35
5861	SBN	ORD	1422	1502	40
5867	SBN	ORD	1725	1800	35
5877	SBN	ORD	1915	1955	40
5859	SBN	ORD	1920	1955	35
1258	GEG	ORD	705	1229	204
764	GEG	ORD	710	1229	199
1644	GEG	ORD	1245	1805	200
1524	GEG	DEN	610	918	120
740	GEG	DEN	624	930	126
788	GEG	DEN	755	1103	120
692	GEG	DEN	800	1108	120
1066	GEG	DEN	1415	1722	127
430	GEG	DEN	1420	1726	126
6678	GEG	SEA	534	640	66
6680	GEG	SEA	1037	1147	70
6682	GEG	SEA	1324	1431	67
6684	GEG	SEA	1715	1822	67
6686	GEG	SEA	1938	2045	67
5790	SPI	ORD	615	708	53
5792	SPI	ORD	1017	1110	53
5796	SPI	ORD	1512	1605	53
5798	SPI	ORD	1812	1905	53
7752	SGF	ORD	630	806	96
5590	SGF	ORD	830	1005	95
5574	SGF	ORD	1100	1235	95
5594	SGF	ORD	1330	1505	95
7677	SGF	ORD	1508	1645	97
5580	SGF	ORD	1520	1640	80
5576	SGF	ORD	1840	2015	95
6867	SGF	DEN	912	1014	122
5589	SGF	DEN	1745	1850	125
1985	STX	CLT	1500	1853	233
1987	STX	PHL	1640	2040	240
3022	SKB	PHL	1550	2008	258
5566	STL	ORD	600	715	75
526	STL	ORD	700	811	71
1470	STL	ORD	705	816	71
1452	STL	ORD	850	1001	71
1258	STL	ORD	1120	1228	60
7776	STL	ORD	1210	1335	85
7774	STL	ORD	1340	1505	85
5564	STL	ORD	1540	1655	75
416	STL	ORD	1600	1715	75
1206	STL	ORD	1642	1800	78
1566	STL	ORD	1647	1805	78
1526	STL	ORD	1855	2010	75
1114	STL	ORD	1857	2015	78
1121	STL	DEN	645	800	135
1445	STL	DEN	700	813	133
7111	STL	DEN	855	1010	135
7115	STL	DEN	1215	1330	135
1591	STL	DEN	1453	1608	135
1215	STL	DEN	1500	1615	135
1231	STL	DEN	1740	1858	138
1159	STL	DEN	1740	1904	144
8692	STL	YYZ	655	951	116
8688	STL	YYZ	1055	1351	116
8690	STL	YYZ	1700	1956	116
2544	UVF	PHL	1545	2037	292
1945	SXM	CLT	1445	1843	238
1951	SXM	PHL	1600	2005	245
2095	STT	CLT	1515	1902	227
2243	STT	PHL	1600	2012	252
1663	STT	SJU	1330	1412	42
1665	STT	SJU	1440	1520	40
1986	STT	STX	1445	1512	27
6631	SGU	LAX	550	630	100
6633	SGU	LAX	1635	1716	101
7915	SCE	IAD	640	740	60
7903	SCE	IAD	1045	1143	58
7905	SCE	IAD	1440	1538	58
7908	SCE	IAD	1925	2016	51
9396	SVG	CPH	805	920	75
9341	SVG	CPH	1215	1330	75
9400	SVG	CPH	1655	1815	80
9355	ARN	AMS	705	905	120
9359	ARN	ORD	1035	1240	545
9303	ARN	CPH	725	835	70
9305	ARN	CPH	810	920	70
9307	ARN	CPH	1005	1115	70
9451	ARN	CPH	1345	1455	70
8777	ARN	FRA	635	855	140
8779	ARN	FRA	1240	1500	140
9309	ARN	GOT	600	655	55
9315	ARN	GOT	1200	1255	55
9314	ARN	HEL	830	1025	55
9363	ARN	LHR	745	925	160
9377	ARN	LHR	1110	1250	160
9379	ARN	LHR	1515	1655	160
8775	ARN	MUC	740	1000	140
9369	ARN	EWR	1040	1310	510
9319	ARN	OSL	955	1050	55
9321	ARN	OSL	1130	1225	55
9371	STR	CPH	1705	1840	95
9210	STR	FRA	615	710	55
9083	STR	FRA	800	855	55
9159	STR	FRA	1035	1130	55
9201	STR	FRA	1120	1215	55
8989	STR	FRA	1440	1535	55
9241	STR	LHR	635	725	110
9243	STR	LHR	1125	1215	110
9548	SYD	AKL	640	1150	190
9564	SYD	AKL	930	1430	180
9560	SYD	AKL	1150	1700	190
9546	SYD	AKL	1540	2040	180
9562	SYD	AKL	1800	2300	180
9509	SYD	BNE	900	1025	85
9588	SYD	CHC	935	1450	195
9590	SYD	CHC	1845	2359	194
0	SYD	HNL	930	2315	585
816	SYD	LAX	1445	3510	805
815	SYD	MEL	805	940	95
9568	SYD	ZQN	935	1445	190
862	SYD	SFO	1345	3400	795
9554	SYD	WLG	835	1455	260
9556	SYD	WLG	1745	2359	254
1901	SYR	CLT	720	917	117
5749	SYR	ORD	600	653	113
7415	SYR	ORD	600	710	130
5759	SYR	ORD	800	911	131
5753	SYR	ORD	945	1056	131
5755	SYR	ORD	1245	1338	113
7417	SYR	ORD	1245	1355	130
7411	SYR	ORD	1500	1605	125
7419	SYR	ORD	1700	1753	113
1805	SYR	PHL	730	840	70
2906	SYR	PIT	700	811	71
1923	SYR	PIT	1530	1637	67
1816	SYR	PIT	1820	1929	60
7861	SYR	IAD	624	750	86
7858	SYR	IAD	1029	1155	86
7865	SYR	IAD	1432	1601	89
7867	SYR	IAD	1855	2027	92
852	TPE	JFK	1020	1953	1293
852	TPE	NRT	1020	1435	195
800	TPE	NRT	1020	1440	200
3588	TLH	CLT	715	900	105
3589	TLH	CLT	920	1105	105
3590	TLH	CLT	1250	1435	105
3591	TLH	CLT	1715	1900	105
2557	TPA	CLT	600	732	92
2565	TPA	CLT	800	932	92
2561	TPA	CLT	940	1112	92
2497	TPA	CLT	1125	1257	92
2587	TPA	CLT	1320	1454	94
2594	TPA	CLT	1515	1649	94
2400	TPA	CLT	1715	1847	92
2514	TPA	CLT	1900	2034	94
1535	TPA	ORD	700	840	160
899	TPA	ORD	920	1103	163
1297	TPA	ORD	932	1115	163
1185	TPA	ORD	1210	1355	165
463	TPA	ORD	1215	1351	156
1678	TPA	ORD	1425	1603	158
209	TPA	ORD	1710	1849	159
1241	TPA	ORD	1715	1859	164
1495	TPA	ORD	1716	1900	164
443	TPA	DEN	835	1012	217
1037	TPA	DEN	840	1020	220
1185	TPA	DEN	1145	1325	220
1043	TPA	DEN	1145	1330	225
1671	TPA	DEN	1720	1900	220
9637	TPA	EYW	900	1010	70
9617	TPA	EYW	900	1015	75
9607	TPA	EYW	910	1025	75
9635	TPA	EYW	1130	1240	70
9597	TPA	EYW	1220	1335	75
9598	TPA	EYW	1230	1345	75
9609	TPA	EYW	1430	1535	65
9627	TPA	EYW	1449	1556	67
9655	TPA	EYW	1540	1650	70
9601	TPA	EYW	1715	1830	75
9596	TPA	EYW	1810	1925	75
9626	TPA	MIA	730	835	65
9647	TPA	MIA	730	840	70
9595	TPA	MIA	800	910	70
9661	TPA	MIA	955	1100	65
9615	TPA	MIA	1010	1110	60
9641	TPA	MIA	1115	1220	65
9659	TPA	MIA	1340	1445	65
9645	TPA	MIA	1520	1630	70
9599	TPA	MIA	1555	1700	65
9629	TPA	MIA	1628	1729	61
9625	TPA	MIA	1745	1855	70
9598	TPA	MIA	1759	1904	65
2573	TPA	PHL	600	822	142
2609	TPA	PHL	1000	1222	142
2606	TPA	PHL	1110	1330	140
1744	TPA	PHL	1225	1447	142
2627	TPA	PHL	1340	1610	150
2217	TPA	PHL	1630	1859	149
2629	TPA	PHL	1815	2048	153
2424	TPA	PIT	830	1043	133
2535	TPA	PIT	1420	1637	137
1761	TPA	PIT	1700	1916	136
2619	TPA	PIT	1910	2125	135
1438	TPA	IAD	915	1126	131
918	TPA	IAD	1345	1558	133
205	TPA	IAD	1800	2009	120
1596	TPA	IAD	1810	2023	133
4851	MME	LHR	640	755	75
4853	MME	LHR	1025	1135	70
9121	TLV	FRA	430	855	325
9123	TLV	FRA	1535	2000	325
5082	TEX	DEN	800	904	64
5084	TEX	DEN	1031	1135	64
5088	TEX	DEN	1310	1414	64
5080	TEX	DEN	1341	1445	64
5086	TEX	DEN	1625	1729	64
8237	HND	KIX	1110	1225	75
8250	HND	KIX	1200	1315	75
8257	NRT	BKK	1815	2230	375
837	NRT	BKK	1830	2250	380
875	NRT	BKK	1830	2255	385
853	NRT	PEK	1805	2100	235
884	NRT	ORD	1410	3545	695
882	NRT	ORD	1635	3800	685
8281	NRT	FUK	1755	1955	120
8261	NRT	SGN	1650	2100	370
837	NRT	HKG	1825	2155	270
826	NRT	HNL	1930	3130	420
8226	NRT	HNL	2030	3305	455
890	NRT	LAX	1625	3410	585
8232	NRT	LAX	1700	3510	610
8255	NRT	NGO	1655	1805	70
8230	NRT	JFK	1100	3430	750
800	NRT	JFK	1655	4030	755
8233	NRT	ITM	1755	1905	70
852	NRT	SFO	1610	3325	555
8236	NRT	SFO	1650	3415	565
838	NRT	SFO	1750	3450	540
876	NRT	SEA	1710	3345	515
801	NRT	ICN	1725	1950	145
883	NRT	ICN	1900	2130	150
881	NRT	SIN	1755	2340	405
897	NRT	SIN	1755	2345	410
853	NRT	TPE	1825	2110	225
8228	NRT	IAD	1110	3445	755
8662	YYZ	ATL	630	905	155
8656	YYZ	ATL	825	1100	155
8520	YYZ	ATL	900	1109	120
8522	YYZ	ATL	1310	1519	120
8652	YYZ	ATL	1500	1714	134
8658	YYZ	ATL	1700	1935	155
8452	YYZ	ATL	1800	2009	120
8654	YYZ	ATL	1945	2220	155
8694	YYZ	BWI	710	852	102
8674	YYZ	BWI	1005	1147	102
8696	YYZ	BWI	1305	1447	102
8676	YYZ	BWI	1700	1842	102
8678	YYZ	BWI	2135	2317	102
8528	YYZ	BOS	645	818	93
8602	YYZ	BOS	815	945	90
8370	YYZ	BOS	1000	1133	93
8532	YYZ	BOS	1335	1507	92
8660	YYZ	BOS	1350	1527	97
8536	YYZ	BOS	1500	1636	96
8534	YYZ	BOS	1650	1827	97
8530	YYZ	BOS	1945	2124	99
1001	YYZ	ORD	630	713	103
8607	YYZ	ORD	715	804	109
1005	YYZ	ORD	810	855	105
8301	YYZ	ORD	920	1002	102
1009	YYZ	ORD	1010	1101	111
8527	YYZ	ORD	1155	1238	103
1015	YYZ	ORD	1310	1356	106
8397	YYZ	ORD	1415	1457	102
1017	YYZ	ORD	1510	1558	108
8303	YYZ	ORD	1615	1707	112
8399	YYZ	ORD	1715	1800	105
1023	YYZ	ORD	1745	1829	104
1019	YYZ	ORD	1910	2000	110
8758	YYZ	CLE	830	945	75
8768	YYZ	CLE	1755	1910	75
8679	YYZ	CMH	720	900	100
8683	YYZ	CMH	2135	2315	100
8751	YYZ	DFW	900	1110	190
8771	YYZ	DFW	1600	1810	190
8497	YYZ	DEN	900	1030	210
8441	YYZ	DEN	1200	1323	203
8353	YYZ	DEN	1500	1631	211
8499	YYZ	DEN	1730	1904	214
8741	YYZ	DTW	745	911	86
8743	YYZ	DTW	1320	1445	85
8745	YYZ	DTW	1725	1853	88
8454	YYZ	YHZ	1015	1315	120
8500	YYZ	YHZ	1305	1605	120
8574	YYZ	YHZ	1520	1820	120
8412	YYZ	YHZ	1955	2300	125
8350	YYZ	IAH	830	1051	201
8540	YYZ	IAH	1915	2136	201
8723	YYZ	MCI	1155	1321	146
8757	YYZ	MCI	1750	1919	149
8417	YYZ	LAS	1010	1155	285
8477	YYZ	LAS	2025	2210	285
8321	YYZ	LAX	900	1119	319
8337	YYZ	LAX	1100	1314	314
8325	YYZ	LAX	1555	1809	314
8385	YYZ	LAX	1730	1944	314
8323	YYZ	LAX	1905	2119	314
8510	YYZ	MIA	710	1014	184
8508	YYZ	MIA	1015	1316	181
8352	YYZ	MIA	1555	1859	184
8753	YYZ	MKE	830	907	97
8755	YYZ	MKE	1715	1749	94
8369	YYZ	MSP	900	1015	135
8387	YYZ	MSP	1505	1620	135
8395	YYZ	MSP	1800	1915	135
8681	YYZ	BNA	920	1020	120
8685	YYZ	BNA	1630	1730	120
8390	YYZ	MSY	1055	1244	169
8572	YYZ	LGA	650	814	84
8542	YYZ	LGA	800	922	82
8576	YYZ	LGA	900	1026	86
8578	YYZ	LGA	1000	1125	85
8422	YYZ	LGA	1300	1422	82
8582	YYZ	LGA	1400	1522	82
8584	YYZ	LGA	1500	1625	85
8586	YYZ	LGA	1600	1722	82
8590	YYZ	LGA	1700	1826	86
8592	YYZ	LGA	1900	2024	84
8560	YYZ	EWR	720	847	87
8698	YYZ	EWR	935	1100	85
8604	YYZ	EWR	1500	1628	88
8568	YYZ	EWR	1705	1833	88
8642	YYZ	EWR	1955	2123	88
8638	YYZ	MCO	1015	1256	161
8424	YYZ	MCO	1955	2236	161
8686	YYZ	PHL	710	841	91
8772	YYZ	PHL	1500	1631	91
8492	YYZ	PHL	1715	1846	91
8730	YYZ	PHL	2045	2216	91
8473	YYZ	PHX	1055	1235	280
8746	YYZ	PIT	725	853	88
8748	YYZ	PIT	1710	1840	90
8428	YYZ	YQB	1000	1125	85
8468	YYZ	YQB	1505	1628	83
8408	YYZ	YQB	2000	2125	85
8356	YYZ	FCO	2030	3505	515
8515	YYZ	SFO	915	1143	328
8511	YYZ	SFO	1155	1413	318
8595	YYZ	SFO	1500	1728	328
8517	YYZ	SFO	1655	1920	325
8519	YYZ	SFO	1945	2213	328
8445	YYZ	SEA	1825	2032	307
8687	YYZ	STL	915	1025	130
8689	YYZ	STL	1515	1626	131
8691	YYZ	STL	1945	2056	131
7217	YYZ	IAD	605	735	90
8430	YYZ	IAD	715	841	86
7219	YYZ	IAD	1025	1155	90
8316	YYZ	IAD	1325	1446	81
7221	YYZ	IAD	1435	1603	88
8318	YYZ	IAD	1720	1849	89
7223	YYZ	IAD	1900	2030	90
8552	YYZ	DCA	725	851	86
8544	YYZ	DCA	1035	1200	85
8548	YYZ	DCA	1500	1626	86
8550	YYZ	DCA	1725	1849	84
8556	YYZ	DCA	1945	2109	84
4693	XSH	CDG	903	1049	106
5875	TVC	ORD	700	704	64
7595	TVC	ORD	901	910	60
7597	TVC	ORD	1221	1230	60
5881	TVC	ORD	1401	1405	64
5877	TVC	ORD	1600	1604	64
5879	TVC	ORD	1601	1605	64
3592	TRI	CLT	645	735	50
3594	TRI	CLT	735	825	50
3595	TRI	CLT	955	1045	50
3596	TRI	CLT	1340	1430	50
3597	TRI	CLT	1620	1709	49
3598	TRI	CLT	1810	1900	50
3599	TRI	CLT	1859	1949	50
4620	TRS	MUC	820	930	70
4622	TRS	MUC	1255	1410	75
6860	TUS	DEN	745	1033	108
6848	TUS	DEN	1150	1438	108
722	TUS	DEN	1450	1738	108
6974	TUS	LAX	835	1000	85
6978	TUS	LAX	1020	1145	85
6980	TUS	LAX	1255	1422	87
6982	TUS	LAX	1733	1900	87
234	TUS	PHX	700	746	46
7760	TUL	ORD	810	1005	115
7762	TUL	ORD	1240	1435	115
7766	TUL	ORD	1750	1949	119
347	TUL	DEN	715	755	100
349	TUL	DEN	735	812	97
6882	TUL	DEN	1310	1344	94
1215	TUL	DEN	1538	1620	102
1587	TUL	DEN	1539	1620	101
6885	TUL	DEN	1835	1910	95
7124	EGE	DEN	1245	1345	60
7062	EGE	DEN	1345	1445	60
7064	EGE	DEN	1640	1740	60
4699	XHK	CDG	715	1004	169
8610	YVR	ANC	1130	1347	197
8512	YVR	BOS	1355	2210	315
1002	YVR	ORD	645	1243	238
1032	YVR	ORD	840	1440	240
1042	YVR	ORD	1100	1658	238
1030	YVR	ORD	1100	1700	240
1034	YVR	ORD	1355	1953	238
8470	YVR	ORD	1410	2009	239
1036	YVR	DEN	745	1136	171
1030	YVR	DEN	1100	1450	170
1040	YVR	DEN	1359	1750	171
1638	YVR	DEN	1617	2005	168
8641	YVR	HNL	1955	2245	350
8461	YVR	LAX	825	1116	171
8451	YVR	LAX	1130	1421	171
1695	YVR	LAX	1205	1501	176
8603	YVR	LAX	1330	1621	171
8485	YVR	LAX	1535	1826	171
8459	YVR	LAX	1730	2021	171
8624	YVR	JFK	1420	2229	300
8705	YVR	PDX	730	845	75
8709	YVR	PDX	845	1000	75
8719	YVR	PDX	1310	1425	75
8711	YVR	PDX	1520	1635	75
8707	YVR	PDX	1705	1820	75
8733	YVR	PDX	2030	2145	75
1045	YVR	SFO	645	900	135
1689	YVR	SFO	930	1142	132
8645	YVR	SFO	1130	1342	132
1055	YVR	SFO	1309	1528	139
1063	YVR	SFO	1515	1730	135
8637	YVR	SFO	1615	1825	130
1049	YVR	SFO	1655	1912	137
8731	YVR	SEA	700	750	50
8717	YVR	SEA	835	925	50
6667	YVR	SEA	920	1011	51
8739	YVR	SEA	1005	1055	50
8721	YVR	SEA	1125	1215	50
6669	YVR	SEA	1225	1320	55
8727	YVR	SEA	1235	1325	50
8735	YVR	SEA	1500	1550	50
6671	YVR	SEA	1710	1759	49
8737	YVR	SEA	1845	1935	50
9079	VCE	FRA	630	800	90
9058	VCE	FRA	1025	1155	90
9066	VCE	FRA	1435	1605	90
4608	VCE	MUC	855	1005	70
4626	VCE	MUC	1240	1355	75
5146	VEL	DEN	725	838	73
5148	VEL	DEN	1020	1129	60
5042	VEL	DEN	1617	1730	73
4594	VRN	BRU	700	835	95
4600	VRN	FRA	700	845	105
4602	VRN	FRA	1225	1415	110
4628	VRN	MUC	725	825	60
4630	VRN	MUC	900	1010	70
4610	VRN	MUC	1240	1350	70
4596	VRN	CDG	720	920	120
9301	VIE	CPH	1110	1250	100
8959	VIE	FRA	705	840	95
8961	VIE	FRA	1050	1220	90
9493	VIE	GRZ	1045	1125	40
9485	VIE	INN	1005	1115	70
9489	VIE	KLU	1045	1130	45
9491	VIE	LNZ	1020	1100	40
9470	VIE	LHR	1320	1450	150
9087	VIE	MUC	900	1000	60
9467	VIE	JFK	1130	1440	550
9487	VIE	SZG	1025	1120	55
9474	VIE	SJJ	1330	1445	75
9480	VIE	SKP	1340	1520	100
9465	VIE	IAD	1120	1500	580
9119	VIE	FRA	1325	1440	135
9420	WAW	CPH	1710	1840	90
8937	WAW	FRA	955	1150	115
8893	WAW	FRA	1405	1600	115
9094	WAW	MUC	840	1015	95
7836	IAD	ALB	830	950	80
7838	IAD	ALB	1230	1353	83
7852	IAD	ALB	1650	1817	87
7843	IAD	ALB	2120	2243	83
7891	IAD	ABE	900	1007	67
7894	IAD	ABE	1245	1347	62
7896	IAD	ABE	1725	1832	67
7898	IAD	ABE	2130	2234	64
946	IAD	AMS	1805	3135	450
5899	IAD	ATL	830	1025	115
5891	IAD	ATL	1227	1422	115
5893	IAD	ATL	1615	1810	115
5895	IAD	ATL	1740	1935	115
5897	IAD	ATL	2125	2320	115
897	IAD	BKK	830	4655	1645
7844	IAD	BGM	840	959	79
7848	IAD	BGM	1715	1833	78
7850	IAD	BGM	2130	2248	78
7232	IAD	BOS	630	805	95
860	IAD	BOS	850	1014	84
1516	IAD	BOS	1255	1419	84
702	IAD	BOS	1255	1421	86
7236	IAD	BOS	1450	1625	95
1020	IAD	BOS	1651	1830	99
214	IAD	BOS	2135	2300	85
1188	IAD	BOS	2135	2302	87
950	IAD	BRU	1730	3110	460
847	IAD	EZE	2135	3320	645
7290	IAD	BUF	840	1005	85
7824	IAD	BUF	1250	1400	70
7830	IAD	BUF	1700	1821	81
7832	IAD	BUF	2120	2240	80
